IDOld	IDNew	total_exons	total_isoforms	strand	chr	name	gene	ASM_name	total_isoforms	total_exons	total_read_count_group_1	total_read_count_group_2	iso_p_value	TruePsi_Total10	Type	IsoPsi2	IsoPsi1	FluxPsiG1	FluxPsiG2	ASM_name	total_isoforms	total_exons	total_read_count_group_1	total_read_count_group_2	iso_p_value	TruePsi_Total10	Turbo_Pmin_JC_c01	majiq_Postmax_p001	leafcutter_p_value	JumPmin	Type	IsoMajorPsiGroup1	IsoMajorPsiGroup2	TurboMajorPsiGroup1	TurboMajorPsiGroup2	FluxPsiG1	FluxPsiG2	majiqPsiG1	majiqPsiG2	logitRegP	TotalCountG1	TotalCountG2	ttestRegP
ASM9598	ASM9519	5	2	-	chr17	AC003102.3	ENSG00000267750	ASM9519	2	5	352	178	0.996219336	0.010401635	NA	0.936712379	0.968686598	0.921296296	0.910894661	ASM9598	2	5	352	178	0.996219336	0.010401635	NA	NA	NA	NA	NA	0.968686598	0.936712379	NA	NA	0.910894661	0.921296296	NA	NA	0.84558877	8.666666667	22.33333333	0.838078792
ASM11735	ASM11640	4	2	-	chrX	RP11-431J24.2	ENSG00000238178	ASM11640	2	4	5216	1540	0.996273223	0.000563221	NA	0.55909544	0.568926826	0.646887378	0.646324157	ASM11735	2	4	5216	1540	0.996273223	0.000563221	NA	0.61	NA	NA	NA	0.568926826	0.55909544	NA	NA	0.646324157	0.646887378	0.999	0.995	0.995963229	164	594	0.967628678
ASM7910	ASM7841	27	36	-	chr13	LCP1	ENSG00000136167	ASM7841	5	27	32123	98352	0.99640399	0.222948957	NA	0.982777548	0.977928349	0.7408061	0.517857143	ASM7910	10	27	32175	98599	0.028842199	NA	0.645	0.631	0.269	0.257	NA	0.83856681	0.748143705	0.836666667	0.71	NA	NA	0.999	1	NA	1.666666667	2.666666667	NA
ASM11502	ASM11410	16	23	+	chr22	TCN2	ENSG00000185339	ASM11410	5	16	1650	722	0.996420159	0.118802175	NA	0.779829464	0.716694172	0.373126873	0.358579639	ASM11502	7	16	1653	723	0.761803002	0.12185622	0.0224	NA	NA	0.727	NA	0.565978757	0.784873728	0.709111111	0.716777778	0.334078331	0.445887446	NA	NA	0.17264581	12	28	0.27086422
ASM11652	ASM11556	18	33	+	chr22	CRELD2	ENSG00000184164	ASM11556	4	18	5428	7230	0.996447188	NA	NA	0.919677212	0.863730085	NA	NA	ASM11652	9	18	5447	7264	NA	NA	8.80E-05	0.972	0.039	0.0644	NA	NA	NA	0.862666667	0.948	NA	NA	0.998	0.998	NA	1.666666667	2	NA
ASM9541	ASM9461	4	2	+	chr17	IGFBP4	ENSG00000141753	ASM9461	2	4	221784	28162	0.996505938	0.007689834	NA	0.96131069	0.965178992	0.952809946	0.960499779	ASM9541	2	4	221784	28162	0.996505938	0.007689834	NA	0.634	NA	0.251	NA	0.965178993	0.961310689	NA	NA	0.960499779	0.952809946	0.963	0.962	0.037711802	1086	9350	0.295267137
ASM4074	ASM4051	3	2	+	chr6	RP11-140K17.3	ENSG00000272288	ASM4051	2	3	2828	3328	0.996513544	0.049450549	NA	0.981024083	0.978102087	1	0.950549451	ASM4074	2	3	2828	3328	0.996513544	0.049450549	NA	NA	NA	NA	NA	0.978102087	0.981024083	NA	NA	0.950549451	1	NA	NA	0.985859592	11	14.33333333	0.184062855
ASM3458	ASM3435	9	6	-	chr5	PPAP2A	ENSG00000067113	ASM3435	6	9	6148	1940	0.996590473	0.036746541	NA	0.961653957	0.927277052	0.95187571	0.91512917	ASM3458	5	9	6148	1940	0.878209354	NA	0.0063	0.779	NA	0.292	NA	0.92697639	0.960142512	0.893333333	0.961333333	NA	NA	0.875	0.946	0.269241073	27.66666667	122	0.068161322
ASM6546	ASM6484	11	6	+	chr10	PPAPDC1A	ENSG00000203805	ASM6484	6	11	287	703	0.996658249	0.073137774	NA	0.442773398	0.47762022	0.425925926	0.490196078	ASM6546	4	11	287	703	0.923152282	NA	NA	0.616	NA	0.586	NA	0.535102198	0.58613665	NA	NA	NA	NA	0.981	0.993	0.422108244	24.33333333	10	0.308666242
ASM6790	ASM6719	4	3	-	chr11	SSRP1	ENSG00000149136	ASM6719	3	4	14553	24988	0.996717084	0.000338846	NA	0.985072607	0.985306889	0.998085936	0.997958194	ASM6790	3	4	14553	24988	0.996717084	NA	1	0.61	NA	NA	NA	0.532605244	0.553038218	1	0.999666667	NA	NA	1	1	0.726754195	1578.333333	980.3333333	0.307260655
ASM10252	ASM10153	8	6	+	chr19	RAB11B	ENSG00000185236	ASM10153	6	8	25046	21591	0.996868624	0	NA	0.779294709	0.7972026	1	1	ASM10252	5	8	25046	21591	1	NA	NA	0.804	0.391	0.67	NA	0.85279685	0.860793281	NA	NA	NA	NA	1	0.999	0.999998988	90.66666667	105	1
ASM3751	ASM3725	5	2	-	chr5	CTB-89H12.4	ENSG00000230551	ASM3725	2	5	79873	65969	0.996903476	0.011449827	NA	0.560620735	0.546179882	0.876769135	0.888218962	ASM3751	2	5	79873	65969	0.996903476	0.011449827	NA	0.794	NA	0.191	NA	0.546179882	0.560620735	NA	NA	0.888218962	0.876769135	0.867	0.855	0.517905711	195	268.3333333	0.315373537
ASM5390	ASM5340	8	6	-	chr8	GEM	ENSG00000164949	ASM5340	6	8	6580	1548	9.97E-01	NA	NA	0.908982782	0.94859501	NA	NA	ASM5390	5	8	6580	1548	0.855000977	NA	NA	NA	NA	NA	NA	0.944625276	0.905726564	NA	NA	NA	NA	NA	NA	NA	2	7.333333333	NA
ASM9281	ASM9194	32	7	+	chr17	RAP1GAP2	ENSG00000132359	ASM9194	7	32	5553	6423	0.997025415	NA	NA	0.595260262	0.629463314	NA	NA	ASM9281	7	32	5553	6423	0.997025415	NA	0.432	0.718	0.532	0.41	NA	0.333308742	0.371428031	0.752333333	0.766166667	NA	NA	0.995	0.995	NA	0	0	NA
ASM739	ASM743	10	11	+	chr1	RBM8A	ENSG00000131795	ASM743	2	10	22966	33415	0.997148187	0.035893684	NA	0.840359668	0.820869115	0.888523446	0.852629762	ASM739	7	10	23079	33571	NA	0.035893684	0.645	0.759	0.568	0.00166	NA	NA	NA	0.858	0.874333333	0.852629762	0.888523446	0.837	0.858	5.68E-07	1706	1245	0.004522415
ASM10183	ASM10080	10	4	-	chr19	PIP5K1C	ENSG00000186111	ASM10080	4	10	6036	4197	0.997275596	0.021991135	NA	0.828864426	0.823230215	0.807635828	0.791681169	ASM10183	4	10	6036	4197	0.997275596	0.021991135	0.306	0.695	0.463	0.281	NA	0.565101114	0.542267241	0.822	0.857666667	0.791681169	0.807635828	0.81	0.842	0.402855078	129.6666667	193.6666667	0.223625717
ASM189	ASM189	9	4	-	chr1	E2F2	ENSG00000007968	ASM189	4	9	2076	3882	0.997364128	0	NA	0.996835607	0.993856429	1	1	ASM189	2	9	2076	3882	1	NA	NA	NA	NA	NA	NA	0.994968086	0.9974923	NA	NA	NA	NA	NA	NA	0.999993061	24	12.66666667	1
ASM1152	ASM1154	16	14	+	chr1	SMYD2	ENSG00000143499	ASM1154	3	16	10302	20220	0.997409382	0.027708188	NA	0.99165717	0.990115517	0.952233323	0.924525136	ASM1152	6	16	10351	20255	NA	0.202340869	1	0.611	NA	0.509	NA	NA	NA	0.992666667	0.992666667	0.716049383	0.513708514	0.999	0.999	0.058107073	10.33333333	14	0.146438019
ASM561	ASM567	4	2	-	chr1	ZNHIT6	ENSG00000117174	ASM567	2	4	5206	8028	0.997454698	0.003800464	NA	0.901618903	0.904927334	0.926652275	0.922851812	ASM561	2	4	5206	8028	0.997454698	0.003800464	NA	0.799	NA	0.292	NA	0.904927334	0.901618903	NA	NA	0.922851812	0.926652275	0.921	0.882	0.797409674	277	194.6666667	0.35077702
ASM2212	ASM2207	19	63	+	chr3	OXNAD1	ENSG00000154814	ASM2207	6	19	2868	4053	0.997529878	0.164188991	NA	0.404710893	0.473688532	0.336956522	0.358441558	ASM2212	10	19	2890	4072	1	NA	0.276	0.684	NA	0.45	NA	0.533055525	0.494447886	0.948916667	0.93975	NA	NA	0.996	0.997	NA	1.666666667	1	NA
ASM10738	ASM10646	26	41	+	chr19	TBC1D17	ENSG00000104946	ASM10646	7	26	17351	10080	0.997778957	0.101984264	NA	0.890817284	0.91047672	0.44134885	0.543333114	ASM10738	10	26	17570	10245	0.089535494	NA	0.00225	1	0.0204	0.0154	NA	0.438705831	0.440336308	0.848888889	0.815666667	NA	NA	0.946	0.953	0.989515187	37.33333333	53	0.97795625
ASM7161	ASM7083	3	2	+	chr11	ARHGEF12	ENSG00000196914	ASM7083	2	3	2802	2377	0.997803655	0.04310679	SE	0.918450669	0.911810744	0.960563627	0.917456837	ASM7161	2	3	2802	2377	0.997803655	0.04310679	1	0.637	0.622	0.697	SE	0.911810744	0.918450669	0.928333333	0.929666667	0.917456837	0.960563627	0.999	0.999	0.00036436	254	328.3333333	0.001058191
ASM5807	ASM5747	12	9	+	chr9	ANP32B	ENSG00000136938	ASM5747	9	12	25653	42833	0.997937093	0.000925749	NA	0.96517356	0.970330081	0.992388543	0.993100858	ASM5807	4	12	25653	42833	0.955136295	NA	NA	0.61	NA	NA	NA	0.974683887	0.966899384	NA	NA	NA	NA	0.997	0.999	0.605192175	968.3333333	626.6666667	0.495302706
ASM8704	ASM8626	24	137	+	chr15	PSMA4	ENSG00000041357	ASM8626	6	24	15560	19098	0.998071918	0.018507193	NA	0.616657925	0.629513691	0.986844499	0.968337306	ASM8704	17	24	15824	19449	0.345366789	NA	0.53	0.78	0.487	0.228	NA	0.426598272	0.442587659	0.913444444	0.924	NA	NA	1	1	NA	0	1.333333333	NA
ASM1998	ASM2002	7	7	-	chr2	SUMO1	ENSG00000116030	ASM2002	7	7	4164	4539	0.99818091	0.000736562	NA	0.752672957	0.770818529	0.745123547	0.744386985	ASM1998	7	7	4164	4539	0.99818091	0.000736562	1	0.671	0.75	0.688	NA	0.764873968	0.747995504	0.94625	0.947	0.744386985	0.745123547	0.999	0.999	0.995488171	664.3333333	700.6666667	0.964420581
ASM2748	ASM2731	3	2	-	chr3	TNIK	ENSG00000154310	ASM2731	2	3	778	1027	0.998239533	0.003062351	SE	0.917497317	0.880274061	0.889986825	0.893049176	ASM2748	2	3	778	1027	0.998239533	NA	0.296	0.761	NA	NA	SE	0.880274053	0.917497317	0.885333333	0.913333333	NA	NA	0.865	0.908	0.984523872	45.66666667	42.33333333	0.970217864
ASM6338	ASM6269	4	2	-	chr10	BMS1P4	ENSG00000242338	ASM6269	2	4	577	637	0.998272067	0.03777382	NA	0.735029056	0.756629814	0.771561772	0.809335592	ASM6338	2	4	577	637	0.998272067	0.03777382	NA	NA	NA	0.266	NA	0.756629815	0.735029058	NA	NA	0.809335592	0.771561772	NA	NA	0.589477206	23.33333333	24.33333333	0.400952118
ASM8032	ASM7960	4	2	+	chr13	CDC16	ENSG00000130177	ASM7960	2	4	1459	1141	0.998294888	0.002155029	ASS	0.968255547	0.970018799	0.95230522	0.95446025	ASM8032	2	4	1459	1141	0.998294888	NA	1	0.629	NA	NA	ASS	0.970018799	0.968255547	0.973333333	0.96	NA	NA	0.979	0.957	0.853183553	146	212.3333333	0.788685498
ASM5438	ASM5385	9	6	-	chr8	SLC25A32	ENSG00000164933	ASM5385	6	9	12377	15694	0.998297264	0.037720722	NA	0.655587909	0.657375283	0.704490299	0.667468109	ASM5438	3	9	12377	15694	1	0.037720722	1	0.689	0.937	0.766	NA	0.678698417	0.672935829	0.717666667	0.717333333	0.667468109	0.704490299	0.999	0.999	0.08677818	305	271.6666667	0.131567136
ASM7598	ASM7525	9	7	-	chr12	TMCC3	ENSG00000057704	ASM7525	7	9	7497	4657	0.998411637	0.034396016	NA	0.549065269	0.563476997	0.475693655	0.510089671	ASM7598	4	9	7497	4657	0.775353778	0.034396016	NA	0.819	NA	0.267	NA	0.543827005	0.524301365	NA	NA	0.510089671	0.475693655	0.991	0.953	0.59724348	34.33333333	59	0.150607444
ASM2323	ASM2312	14	10	+	chr3	KLHL18	ENSG00000114648	ASM2312	10	14	9151	9810	0.998427534	0.058621123	NA	0.965316496	0.965577825	0.640164835	0.615904424	ASM2323	6	14	9151	9810	0.541003478	0.055760489	0.927	0.678	0.885	0.734	NA	0.702148603	0.743216679	0.914	0.9085	0.677781078	0.730042394	0.95	0.967	0.060180039	145	158.3333333	0.185364901
ASM7518	ASM7448	12	20	+	chr12	TMEM5	ENSG00000118600	ASM7448	4	12	2969	4629	0.998585021	0.019033394	NA	0.478841688	0.415201641	0.386223345	0.378105082	ASM7518	8	12	3006	4645	NA	NA	0.82	0.704	0.568	0.522	NA	NA	NA	0.525333333	0.56	NA	NA	0.978	0.997	0.234449875	38.66666667	28	0.164183041
ASM427	ASM430	18	80	-	chr1	ATPAF1	ENSG00000123472	ASM430	7	18	7492	8770	0.998689204	0.149182464	NA	0.85318705	0.849096688	0.499206349	0.648388813	ASM427	11	18	7565	8859	0.167871332	0.073148148	0.259	0.951	0.294	0.249	NA	0.3211877	0.264395653	0.8325	0.806333333	0.903703704	0.830555556	0.923	0.978	0.296924323	17	24.66666667	0.407273514
ASM4047	ASM4024	10	8	+	chr6	HCG25	ENSG00000232940	ASM4024	8	10	2735	2805	0.998874452	0.021427559	NA	0.871189379	0.876974802	0.976567042	0.955139483	ASM4047	4	10	2735	2805	0.75557238	0.021427559	NA	0.966	NA	NA	NA	0.960514334	0.956319209	NA	NA	0.955139483	0.976567042	0.817	0.989	0.338908928	59	66.33333333	0.332883436
ASM1045	ASM1048	9	10	+	chr1	RGS2	ENSG00000116741	ASM1048	10	9	50479	36077	0.998874921	0.020886283	NA	0.909996446	0.881255525	0.974035328	0.953149044	ASM1045	6	9	50479	36077	0.545643192	0.020886283	1	0.611	0.252	0.174	NA	0.907638048	0.931439299	0.962333333	0.971333333	0.953149044	0.974035328	0.987	0.989	3.54E-06	992.3333333	1507.666667	0.033058873
ASM1128	ASM1131	9	2	+	chr1	DIEXF	ENSG00000117597	ASM1131	2	9	1619	2324	0.998908246	0.013666072	NA	0.943539333	0.930849752	0.993464052	0.97979798	ASM1128	2	9	1619	2324	0.998908246	NA	NA	NA	NA	NA	NA	0.930876149	0.945185252	NA	NA	NA	NA	NA	NA	0.370966889	48	32.33333333	0.329186365
ASM10772	ASM10681	28	82	+	chr19	PPP2R1A	ENSG00000105568	ASM10681	5	28	97326	100783	0.998954986	0.062076393	NA	0.61375326	0.6261767	0.745345422	0.683269029	ASM10772	11	28	99469	102508	0.313372835	0.005234005	0.694	0.77	0.0955	0.0234	NA	0.295565295	0.287011058	0.795666667	0.783166667	1	0.994765995	1	1	0.999984802	504.3333333	510	0.046670617
ASM9253	ASM9168	3	2	+	chr16	TUBB3	ENSG00000258947	ASM9168	2	3	3347	2185	0.998966055	0.000970521	NA	0.992783231	0.994972361	0.996519795	0.997490315	ASM9253	2	3	3347	2185	0.998966055	0.000970521	1	0.61	NA	NA	NA	0.994972361	0.992783231	0.996666667	0.996	0.997490315	0.996519795	1	0.995	0.700950838	391.3333333	632.6666667	0.490977663
ASM7514	ASM7444	3	2	+	chr12	MON2	ENSG00000061987	ASM7444	2	3	729	685	0.998988862	0.013283484	SE	0.983982292	0.985638135	0.982314948	0.969031465	ASM7514	2	3	729	685	0.998988862	0.013283484	1	0.612	NA	NA	SE	0.985638135	0.983982292	0.988333333	0.986333333	0.969031465	0.982314948	0.984	0.98	0.335493808	76.33333333	97	0.108286713
ASM2222	ASM2216	5	4	-	chr3	NKIRAS1	ENSG00000197885	ASM2216	4	5	1276	1269	9.99E-01	0.051260684	NA	0.691146804	0.71109149	0.961538462	0.910277778	ASM2222	4	5	1276	1269	0.999405074	0.051260684	0.875	0.779	0.54	0.409	NA	0.706077292	0.685435435	0.628666667	0.619333333	0.910277778	0.961538462	0.862	0.767	0.444253643	22.33333333	21.66666667	0.458607258
ASM10310	ASM10211	8	9	+	chr19	ZNF136	ENSG00000196646	ASM10211	9	8	148	63	0.999014308	0.061447811	NA	0.828343351	0.976908458	0.886363636	0.905162738	ASM10310	7	8	148	63	0.519779495	0.061447811	0.722	NA	NA	NA	NA	0.552228393	0.513805127	0.951	0.929666667	0.905162738	0.886363636	NA	NA	0.234553677	10	22.33333333	0.502258896
ASM9525	ASM9444	12	13	+	chr17	RPL19	ENSG00000108298	ASM9444	4	12	81877	150310	0.999106625	0.003383139	NA	0.784699259	0.802266224	0.858746431	0.855363292	ASM9525	7	12	83105	152517	1	0.003122682	NA	0.613	1	0.147	NA	0.726941177	0.714066168	NA	NA	0.857871531	0.860994212	1	1	0.278805015	8274.333333	4869.666667	0.88266456
ASM1427	ASM1429	12	10	+	chr2	SLC30A6	ENSG00000152683	ASM1429	10	12	4995	6557	0.999237125	0.020044629	NA	0.945524614	0.935795225	0.908985753	0.901411297	ASM1427	6	12	4995	6557	0.885386723	0.020302895	0.199	0.77	NA	0.458	NA	0.551153792	0.546181659	0.963666667	0.952166667	0.926491425	0.939042382	0.989	0.978	0.2550951	131.3333333	108	0.232795816
ASM4284	ASM4262	5	4	-	chr6	NDUFAF4	ENSG00000123545	ASM4262	4	5	1141	2575	0.999289683	0.040043977	NA	0.444604827	0.415637835	0.549161345	0.586161797	ASM4284	3	5	1141	2575	0.775247449	0.040043977	0.797	0.798	0.0451	0.216	NA	0.540384926	0.539320352	0.531666667	0.555333333	0.586161797	0.549161345	0.665	0.6	0.268158603	196.6666667	96.33333333	0.069023864
ASM1265	ASM1266	17	8	-	chr1	ADSS	ENSG00000035687	ASM1266	8	17	16383	22559	0.999466912	0.005628905	NA	0.983546975	0.979972594	0.996226802	0.990597897	ASM1265	3	17	16383	22559	1	NA	NA	NA	NA	NA	NA	0.96535409	0.967062651	NA	NA	NA	NA	NA	NA	0.17341519	265.3333333	203.3333333	0.509575127
ASM6879	ASM6809	8	7	-	chr11	TRMT112	ENSG00000173113	ASM6809	7	8	41217	38632	0.99947665	0.030987744	NA	0.306604021	0.285346955	0.389255929	0.371479506	ASM6879	6	8	41217	38632	0.316773195	0.030987744	1	0.713	0.721	0.0345	NA	0.510696045	0.509743744	0.587333333	0.596	0.371479506	0.389255929	1	1	2.64E-14	2337	2710	0.000273823
ASM531	ASM536	7	5	-	chr1	PIGK	ENSG00000142892	ASM536	5	7	3428	2346	0.999526583	0.069257573	NA	0.350760833	0.415256831	0.392743294	0.44296568	ASM531	3	7	3428	2346	0.008896055	0.069257573	0.0495	0.909	0.00823	0.115	NA	0.295793557	0.421069894	0.680666667	0.592666667	0.44296568	0.392743294	0.999	0.997	0.004872041	185	260.3333333	0.169352952
ASM3269	ASM3251	14	9	-	chr4	NAF1	ENSG00000145414	ASM3251	9	14	1688	2104	0.999526716	0.065441176	NA	0.744387148	0.72740725	0.751960784	0.817401961	ASM3269	6	14	1688	2104	0.860124576	0.032738095	NA	0.7	NA	0.667	NA	0.623640625	0.66139199	NA	NA	0.870833333	0.838095238	0.951	0.993	0.666364672	14.33333333	15.33333333	0.469380043
ASM1246	ASM1248	19	25	-	chr1	B3GALNT2	ENSG00000162885	ASM1248	2	19	3403	3789	0.999575656	0.002803584	NA	0.976674081	0.980710703	0.980109749	0.982913332	ASM1246	8	19	3429	3830	0.821644887	0	0.88	0.639	NA	NA	NA	0.500960107	0.45562794	0.983	0.974833333	1	1	0.995	0.996	0.999999189	65	57.66666667	NA
ASM6857	ASM6788	11	9	+	chr11	C11orf84	ENSG00000168005	ASM6788	9	11	10774	11605	0.999616826	0.007982861	NA	0.880834765	0.872511812	0.847290375	0.839307514	ASM6857	4	11	10774	11605	0.861780981	0.007982861	NA	0.718	0.2	0.184	NA	0.809926103	0.837548049	NA	NA	0.839307514	0.847290375	0.849	0.846	0.68815283	204	201.6666667	0.707854471
ASM2492	ASM2477	10	13	+	chr3	CHMP2B	ENSG00000083937	ASM2477	3	10	12757	19712	0.999713027	0.026750492	NA	0.810093006	0.808525812	0.557978442	0.533725508	ASM2492	11	10	12880	19838	0.649554746	0.026750492	0.105	0.775	0.053	0.2	NA	0.535660235	0.594163824	0.805111111	0.815222222	0.533725508	0.557978442	0.889	0.92	0.0318437	766.6666667	531.3333333	0.047532789
ASM9112	ASM9023	9	9	+	chr16	HSD11B2	ENSG00000176387	ASM9023	9	9	74	859	0.999734395	NA	NA	0.636269484	0.761895617	NA	NA	ASM9112	5	9	74	859	0.892613996	NA	NA	NA	NA	0.885	NA	0.551506205	0.662507157	NA	NA	NA	NA	NA	NA	NA	6.666666667	0.333333333	NA
ASM2885	ASM2865	23	26	-	chr4	ZFYVE28	ENSG00000159733	ASM2865	5	23	3125	2080	0.999736104	0.131720567	NA	0.401193636	0.404690515	0.538069773	0.406349206	ASM2885	10	23	3237	2129	0.970435131	0.103710995	1	0.952	NA	0.0983	NA	0.262209586	0.306269523	1	0.965	0.74144385	0.845154845	0.995	0.989	0.264705125	12.66666667	19.66666667	0.230300568
ASM1532	ASM1534	5	3	+	chr2	AFTPH	ENSG00000119844	ASM1534	3	5	1397	1891	0.999752884	0.012095661	NA	0.846676049	0.850093792	0.708422715	0.696327053	ASM1532	3	5	1397	1891	0.999752884	0.012095661	0.462	0.717	0.729	0.279	NA	0.850093792	0.846676049	0.7195	0.750333333	0.696327053	0.708422715	0.997	0.998	0.743892589	136	105.6666667	0.512621388
ASM11538	ASM11444	7	8	+	chr22	CDC42EP1	ENSG00000128283	ASM11444	8	7	12986	18970	0.999790486	0.003381067	NA	0.980861595	0.980941346	0.995226995	0.991845928	ASM11538	4	7	12986	18970	0.672667001	0.003381067	1	0.663	NA	0.416	NA	0.979093643	0.984028608	0.988	0.98	0.991845928	0.995226995	0.996	0.99	0.429833138	281.6666667	207.6666667	0.460269358
ASM10825	ASM10734	6	4	-	chr19	UBE2S	ENSG00000108106	ASM10734	4	6	16634	27319	0.999796212	0.003783572	NA	0.983624091	0.985742519	0.988303147	0.991661636	ASM10825	3	6	16634	27319	0.851898641	0.003783572	1	0.61	0.241	0.0845	NA	0.976151	0.973807581	0.9945	0.993	0.991661636	0.988303147	0.999	1	0.024340368	2676.666667	1707.333333	0.058155816
ASM4692	ASM4664	6	4	-	chr7	SEC61G	ENSG00000132432	ASM4664	4	6	7370	7930	0.999804895	0.033329061	NA	0.566649434	0.536406189	0.941102757	0.95290404	ASM4692	4	6	7370	7930	0.999804895	NA	0.023	0.745	0.0657	0.0458	NA	0.887887815	0.882771315	0.943666667	0.97	NA	NA	0.93	0.951	0.365187675	18.66666667	28	0.403487859
ASM4443	ASM4418	14	43	-	chr6	SOD2	ENSG00000112096	ASM4418	6	14	8369	7035	0.999808264	NA	NA	0.589903147	0.614750934	NA	NA	ASM4443	11	14	8468	7142	1	NA	0.305	0.749	0.15	0.0132	NA	0.392952649	0.394790312	0.834666667	0.8215	NA	NA	0.999	0.999	NA	1	1.666666667	NA
ASM5777	ASM5718	11	31	+	chr9	C9orf89	ENSG00000165233	ASM5718	5	11	5955	3753	0.999831829	0.195797978	NA	0.613439903	0.570893059	0.564521444	0.368723466	ASM5777	9	11	6166	3818	NA	0.100322871	6.64E-09	1	0.00198	0.0193	NA	NA	NA	0.791	0.843777778	0.870142466	0.970465337	0.915	0.968	1.11E-05	105	130.6666667	0.009595971
ASM3675	ASM3650	8	9	+	chr5	C5orf24	ENSG00000181904	ASM3650	9	8	3067	1404	0.999869468	NA	NA	0.575496674	0.692139966	NA	NA	ASM3675	6	8	3067	1404	0.005581222	NA	3.55E-05	0.963	0.000216	0.000266	NA	0.375205233	0.679894943	0.732333333	0.556333333	NA	NA	0.692	0.622	NA	7	7.333333333	NA
ASM6700	ASM6631	40	10	-	chr11	PIK3C2A	ENSG00000011405	ASM6631	10	40	22322	27271	0.999886218	0.0112396	NA	0.906144584	0.914869147	0.541453077	0.537326612	ASM6700	6	40	22322	27271	0.797599952	0.0112396	0.0244	0.861	0.0622	0.0252	NA	0.83744883	0.84806888	0.689111111	0.755111111	0.537326612	0.541453077	0.998	0.999	0.491861721	214	187.3333333	0.155463123
ASM10799	ASM10708	6	6	-	chr19	OSCAR	ENSG00000170909	ASM10708	6	6	566	23	0.999905522	0.166666667	NA	0.944438282	0.857370907	0.833333333	0.869565217	ASM10799	5	6	566	23	1	0.166666667	NA	NA	NA	NA	NA	0.312991466	0.449907828	NA	NA	0.869565217	0.833333333	NA	NA	0.999996454	1.333333333	23	0.422649731
ASM8083	ASM8012	8	4	+	chr14	PSME1	ENSG00000092010	ASM8012	4	8	11078	10876	0.999924857	0.002228417	NA	0.951343951	0.954530408	0.981067465	0.978839048	ASM8083	4	8	11078	10876	0.999924857	0.002228417	NA	0.61	0.409	0.538	NA	0.68752833	0.691752739	NA	NA	0.978839048	0.981067465	0.998	1	0.499725351	871.6666667	1019	0.771061439
ASM579	ASM585	7	7	+	chr1	LRRC8D	ENSG00000171492	ASM585	7	7	1345	2917	0.999941205	0.027423023	NA	0.735685801	0.741208228	0.62187428	0.621910961	ASM579	6	7	1345	2917	0.923167036	0.027423023	0.148	0.701	0.25	0.35	NA	0.526907889	0.48154534	0.923	0.926333333	0.621910961	0.62187428	0.94	0.917	0.067457306	223.6666667	97	0.02845896
ASM7782	ASM7713	14	21	+	chr12	ZNF664	ENSG00000179195	ASM7713	6	14	10109	6642	0.999944873	0.002272063	NA	0.936598866	0.932638006	0.94258508	0.943589103	ASM7782	10	14	10495	6903	0.830360823	0.002272063	1	0.672	0.552	0.273	NA	0.775647743	0.778040184	0.908166667	0.907583333	0.943589103	0.94258508	0.954	0.965	0.97978948	359.6666667	603	0.186023279
ASM4303	ASM4281	32	13	-	chr6	SEC63	ENSG00000025796	ASM4281	4	32	13103	13872	0.99994749	0.024813352	NA	0.442190412	0.440037762	0.339185506	0.325182022	ASM4303	10	32	13392	14217	NA	0.034129973	NA	0.995	0.0422	0.0469	NA	NA	NA	NA	NA	0.48184459	0.456580875	0.993	0.997	0.604856453	56.33333333	63.33333333	0.570247856
ASM2754	ASM2737	7	4	-	chr3	NCEH1	ENSG00000144959	ASM2737	4	7	12172	6670	0.99994796	0.021998472	NA	0.903259181	0.899710508	0.911592623	0.889594151	ASM2754	4	7	12172	6670	0.99994796	0.021998472	0.344	0.714	0.304	0.339	NA	0.65980593	0.65592407	0.958222222	0.969888889	0.889594151	0.911592623	0.992	0.987	0.079688536	294.3333333	576.6666667	0.214005058
ASM6979	ASM6905	8	18	+	chr11	FAM86C1	ENSG00000158483	ASM6905	8	8	1780	3115	0.999967557	0.05753003	NA	0.481825337	0.229664053	0.682321109	0.693524538	ASM6979	8	8	1782	3121	0.916849662	0.05753003	0.00025	0.984	0.161	0.0177	NA	0.698424422	0.69173757	0.851	0.880055556	0.693524538	0.682321109	0.865	0.879	0.022334764	138.3333333	82	0.137417436
ASM12027	ASM11935	20	10	-	chrX	AIFM1	ENSG00000156709	ASM11935	10	20	13457	23511	0.999971189	0.007426683	NA	0.9256763	0.912822373	0.946910769	0.952920314	ASM12027	6	20	13457	23511	0.862682833	0.007426683	NA	0.628	NA	0.126	NA	0.849846668	0.831278313	NA	NA	0.952920314	0.946910769	0.999	0.999	0.332985165	398.6666667	249.3333333	0.606676903
ASM1824	ASM1824	27	157	-	chr2	ORC4	ENSG00000115947	ASM1824	8	27	5279	8392	0.999976596	0.473390746	NA	0.502597257	0.504414624	0.426697624	0.90008837	ASM1824	17	27	5303	8445	1	NA	0.39	0.959	0.134	0.476	NA	0.346491001	0.371887434	0.77	0.741733333	NA	NA	0.997	0.998	NA	2	2.666666667	NA
